species,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma,spectral_contrast,spectral_bandwidth,spectral_centroid,spectral_rolloff,zero_crossing_rate,rmse,tempo
frasers_dolphin,-1.0997556,-0.9066473,-0.90435916,-1.1813777685165405,-1.95458984375,-1.725629448890686,-0.8966261744499207,-0.7406468987464905,-1.040261149406433,-1.1595224142074585,-1.8902002573013306,-0.877435028553009,-0.6187902688980103,-0.9480593800544739,-1.5930140018463135,-1.3221540451049805,-1.3872593641281128,-1.7685502767562866,-1.4844887256622314,-1.3890964984893799,-1.732810378074646,-1.7095258235931396,-1.756095290184021,-1.4925329685211182,-1.41505765914917,-1.486725091934204,-1.482265591621399,-1.331872582435608,-1.1513413190841675,-0.774179995059967,-0.8028389811515808,-1.3689440488815308,-1.4411126375198364,-1.673616647720337,-1.5831592082977295,-1.7101967334747314,-1.988040566444397,-1.9243459701538086,-1.538160800933838,-1.2043373584747314,0.94115406,0.6595714276756208,0.7268693200716603,0.6826511414203421,0.8776223940406772,0.6741190763344431,0.22135948,0.45
frasers_dolphin,-2.5903628,-2.405376,-1.9273903,-0.7741495370864868,-1.0165358781814575,-2.330953359603882,-1.7658231258392334,-0.626693844795227,-0.44151535630226135,-0.7580787539482117,-1.1948500871658325,-0.8821331858634949,-1.3998008966445923,-0.32205748558044434,-0.08982126414775848,-0.710536777973175,-1.3318612575531006,-1.5143663883209229,-0.20730245113372803,0.06841323524713516,-0.914132297039032,-0.8943511247634888,-0.09547009319067001,0.24213643372058868,-0.13268528878688812,-0.9328904151916504,-0.32345008850097656,0.14062245190143585,-0.347504585981369,-0.31010836362838745,0.1511450558900833,-0.15236547589302063,-0.5587936639785767,-0.022489700466394424,-0.08653485774993896,-0.6006045937538147,0.1363324373960495,0.1267106980085373,-0.9446597099304199,-0.3380797505378723,0.38222474,0.6715530150689765,0.7990501465456911,0.6939332459849211,0.8649085534495625,0.8251768204701463,0.4282886,0.45
frasers_dolphin,0.44874817,0.6863861,0.52957004,0.6376020908355713,0.2385149449110031,0.45847755670547485,0.8549313545227051,1.121974229812622,0.5118852853775024,-0.03579328581690788,0.4417901635169983,0.7171335220336914,0.997538685798645,0.6980935335159302,0.7753900289535522,0.845190167427063,0.7478412389755249,-0.29799652099609375,-0.9272359609603882,0.0050906105898320675,0.5452496409416199,0.8592079281806946,0.5575636625289917,0.737849771976471,0.7293110489845276,0.2512073218822479,0.7572789192199707,0.9334200024604797,0.8763355016708374,0.7894147634506226,0.020264411345124245,0.1096324473619461,0.3443683385848999,0.21082977950572968,-0.2526480555534363,0.09649892151355743,0.4852601885795593,0.5090147852897644,0.42504310607910156,0.3669065237045288,0.35486192,0.6799853561528492,0.809497094958883,0.7566192664450667,0.9168495692351606,0.8906951693943891,0.5208927,0.42857142857142855
frasers_dolphin,-0.9826763,-1.0636098,-0.6285809,-0.29887038469314575,-0.6511989831924438,-0.025400245562195778,0.0673963874578476,-0.593170702457428,0.05353647470474243,0.043023206293582916,-0.6296883821487427,0.07223920524120331,0.06472712755203247,-0.05430493876338005,-0.12615852057933807,0.13762709498405457,-0.11359910666942596,-0.6451242566108704,0.2810754179954529,0.3133082389831543,-0.0500156469643116,-0.22746822237968445,-0.0795314759016037,-0.18359488248825073,0.2973771393299103,0.7522740364074707,0.8202475309371948,0.9282228350639343,0.6525543928146362,0.4656068682670593,0.46748894453048706,0.5863097906112671,0.7203575968742371,0.3098037838935852,0.23335310816764832,0.5875892639160156,0.6805568933486938,0.5587783455848694,0.3787827789783478,0.48853644728660583,0.6557361,0.6318166398403712,0.8323259675623957,0.6391960855641943,0.8973158589485687,0.6777234495327182,0.48725018,0.391304347826087
frasers_dolphin,-1.5473437,-1.1612487,-0.98226035,-1.1873520612716675,-1.1036665439605713,-0.9230417013168335,-0.5192137360572815,-0.23241457343101501,-0.27107954025268555,-0.9038980603218079,-0.855320930480957,-0.4586469531059265,-0.7816143035888672,-1.3547173738479614,-0.8973008990287781,-0.7652609348297119,-0.7073102593421936,-0.794554591178894,-0.7354332804679871,-0.7626504898071289,-1.0844513177871704,-1.4428188800811768,-1.6002222299575806,-1.8106796741485596,-1.6659122705459595,-1.4414407014846802,-1.2285343408584595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86030257,0.6376353681104986,0.7571588462120973,0.625892976044056,0.8574738819287423,0.5924647410465022,0.23723547,0.5
frasers_dolphin,-1.9421965,-1.4344876,-1.1393471,-1.1770541667938232,-1.4608570337295532,-1.1466158628463745,-0.7596596479415894,-1.1348680257797241,-0.9702866673469543,-0.6091917753219604,-0.38505539298057556,-0.10923224687576294,-0.5651174783706665,-1.0849592685699463,-1.3169978857040405,-1.4845551252365112,-1.4460861682891846,-1.5716567039489746,-1.3988778591156006,-0.92742919921875,-1.0590168237686157,-0.845101535320282,-0.8731769323348999,-1.033097505569458,-0.9144776463508606,-0.9032615423202515,-0.9665916562080383,-1.4478601217269897,-1.3606308698654175,-1.7124494314193726,-1.3922898769378662,-0.7820881605148315,-1.3273931741714478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87332,0.6301412414786971,0.736377282647003,0.6368158438372472,0.8564220915963324,0.6270891413080598,0.25756454,0.6923076923076923
frasers_dolphin,-0.12907815,0.20461588,-0.32403678,-0.9069015383720398,-0.12060864269733429,0.08761657029390335,0.0410568006336689,0.02064931020140648,-0.1488448679447174,0.07225079834461212,-0.012288207188248634,0.3658154606819153,0.22240488231182098,-0.25301986932754517,-0.694750964641571,-0.5373856425285339,0.24970011413097382,0.37248748540878296,-0.32364529371261597,-0.5397845506668091,-0.4873069226741791,-0.11766909062862396,-0.19187648594379425,-0.3695419728755951,-0.4764626622200012,-0.2629920542240143,0.37815338373184204,0.20583608746528625,-0.32312554121017456,-0.1723727434873581,0.09023401886224747,0.22952961921691895,0.2308100461959839,-0.02152288518846035,-0.743890643119812,-0.3045623004436493,0.1730758249759674,0.1575806438922882,-0.5557817220687866,-0.9659620523452759,0.32742524,0.6755068321219027,0.8031306899712725,0.7605341241250443,0.9220252799634171,0.8827752784112196,0.53708184,0.42857142857142855
frasers_dolphin,-0.58216786,0.1219051,0.3806122,0.26806849241256714,0.4098614752292633,0.4009924530982971,0.17093093693256378,0.3440095782279968,0.15580213069915771,0.24953985214233398,0.21516862511634827,0.4123464524745941,0.755161702632904,0.44432002305984497,-0.3277527391910553,-0.06463654339313507,-0.3354003429412842,-0.655940055847168,-1.1585075855255127,-1.1427834033966064,-0.9318787455558777,-1.1129024028778076,-1.0338174104690552,-0.6601199507713318,-1.32330322265625,-1.5740463733673096,-1.7572338581085205,-2.0524544715881348,-2.314302921295166,-2.2489471435546875,-2.068821430206299,-1.9079554080963135,-2.210463523864746,-2.331934690475464,-2.6365342140197754,-2.8710877895355225,-2.474095106124878,-2.420111656188965,-2.5669193267822266,-2.6882076263427734,0.9182805,0.6482875941258046,0.7228247478423561,0.6708065088227821,0.8673108835326077,0.651479214289026,0.246528,0.4736842105263158
frasers_dolphin,-2.1541069,-1.8396549,-2.3450146,-2.3964178562164307,-1.7062504291534424,-1.2796132564544678,-1.4488476514816284,-1.5782281160354614,-1.784175157546997,-1.883400559425354,-2.1421937942504883,-2.2025392055511475,-1.8823753595352173,-1.7894017696380615,-2.035822629928589,-2.249962091445923,-2.0568690299987793,-2.374466896057129,-2.64251446723938,-2.2621350288391113,-2.2033848762512207,-2.168555736541748,-2.0981979370117188,-2.217249631881714,-2.4207510948181152,-2.7987589836120605,-2.7309279441833496,-2.8852288722991943,-2.3705453872680664,-2.664191722869873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95298606,0.6301071188544093,0.7274102997339503,0.6623052640589548,0.8629275961454481,0.6281888306454069,0.22463655,0.4736842105263158
frasers_dolphin,-0.78166014,-0.87644404,0.2726589,0.3410187363624573,-0.33610573410987854,0.3062499761581421,-0.10448087751865387,-0.3372960686683655,0.3413999676704407,-0.04602794721722603,-0.6276000142097473,0.0064960988238453865,-0.15483644604682922,-0.268817663192749,-0.4271027445793152,-0.5488868951797485,-0.5273360013961792,-0.6558203101158142,-0.9535437822341919,-0.8523899912834167,-1.4071018695831299,-0.8546081781387329,-1.0915693044662476,-1.4513477087020874,-1.5649775266647339,-1.11409330368042,-1.0225719213485718,-0.835538387298584,-1.2593271732330322,-1.2162519693374634,-0.9587501287460327,-0.9949811100959778,-1.243249773979187,-1.190685749053955,-0.9126493334770203,-0.9648207426071167,-0.9976439476013184,-1.179374098777771,-1.1503725051879883,-0.2382875382900238,0.56155103,0.6304644585722449,0.8324257933298709,0.7125150856351121,0.9304193894947771,0.8248389270983357,0.50991607,0.5
frasers_dolphin,-2.036268,-1.3262779,-1.578201,-1.5599994659423828,-1.20810866355896,-1.4315227270126343,-1.3144105672836304,-0.7585949897766113,-0.2859635353088379,-0.1945716142654419,-0.39405325055122375,-0.2312871515750885,-0.2964797019958496,-0.40961533784866333,-0.7792407274246216,-0.8935931921005249,-0.7528303861618042,-0.826402485370636,-0.8891664743423462,-0.9781691431999207,-0.7757356762886047,-0.71512371301651,-0.6904805898666382,-0.9528555870056152,-1.5340256690979004,-1.326150894165039,-1.3570528030395508,-1.6966441869735718,-1.3617725372314453,-1.675270438194275,-1.9589074850082397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85146564,0.6511625422549502,0.8182375556533202,0.6322283918946187,0.889749337680864,0.5644999266473849,0.12191807,0.42857142857142855
frasers_dolphin,-2.5467553,-1.7545424,-1.587911,-1.4492685794830322,-1.392366647720337,-1.3559544086456299,-1.4141240119934082,-1.5784876346588135,-1.8260867595672607,-1.4686470031738281,-1.9965085983276367,-1.2127938270568848,-0.8063381314277649,-0.8779996037483215,-0.9861087799072266,-0.9392894506454468,-1.5512759685516357,-1.5920016765594482,-1.5411880016326904,-1.3705716133117676,-1.2642122507095337,-1.2484890222549438,-0.985609233379364,-1.1526806354522705,-1.6528781652450562,-1.5696378946304321,-1.3818353414535522,-1.6014468669891357,-1.2241075038909912,-1.1277213096618652,-1.5382921695709229,-1.9111335277557373,-1.944788932800293,-1.5064399242401123,-1.3897593021392822,-1.1771291494369507,-0.8757665753364563,-0.8323584794998169,-1.0098878145217896,-1.085208773612976,0.8876587,0.665007817362903,0.8246532546469101,0.6399441344780217,0.895227966766531,0.5898365157320905,0.11576886,0.45
frasers_dolphin,-2.709771,-2.2952034,-2.537832,-2.5654311180114746,-2.4203648567199707,-2.615868330001831,-2.410661220550537,-2.0902671813964844,-2.264481782913208,-2.6863315105438232,-2.7419981956481934,-2.909364938735962,-3.318788528442383,-2.9960243701934814,-2.626655101776123,-2.727471113204956,-2.8087785243988037,-2.8356356620788574,-2.897686719894409,-2.6507205963134766,-2.590956211090088,-2.399322986602783,-2.3100533485412598,-2.7239058017730713,-2.780703544616699,-2.9972808361053467,-2.814755916595459,-2.966231107711792,-2.6165707111358643,-2.503750801086426,-2.5530762672424316,-2.80098295211792,-3.047743320465088,-2.5666885375976562,-2.545447826385498,-2.7823097705841064,-2.7974281311035156,-2.911966562271118,-2.946162700653076,-2.736973285675049,0.5907087,0.6653248619151303,0.7932002514160827,0.6877262977797215,0.9234925765416141,0.721913117865958,0.08937406,0.45
frasers_dolphin,-0.33249506,-0.19442694,-0.83473694,-0.9278351664543152,-0.5278884768486023,0.5762693881988525,0.9477950930595398,0.6378062963485718,0.5998402833938599,0.6925171613693237,0.44389209151268005,0.11906786262989044,0.43608197569847107,0.282229483127594,-0.27982577681541443,-0.7140561938285828,-0.8190647959709167,-0.9033735394477844,-0.6911148428916931,-0.26453539729118347,-0.08195515722036362,-0.08635739237070084,-0.012831484898924828,-0.08275185525417328,-0.6600476503372192,-0.9307292103767395,-0.3019682765007019,-0.08690140396356583,-0.1732490211725235,-0.17231230437755585,0.4562246799468994,0.19373629987239838,-0.19997096061706543,-0.5820034742355347,-0.6255124807357788,-0.4030860960483551,0.5457058548927307,0.2977328896522522,-0.37159809470176697,-0.2951486110687256,0.84256065,0.6613515130719186,0.8237609763934092,0.6844184614825924,0.9175114625460381,0.669020584323025,0.14091483,0.4090909090909091
frasers_dolphin,0.42751408,0.85968745,0.96620214,0.9548766016960144,0.5017331838607788,0.5216129422187805,0.5167284607887268,0.5025942921638489,0.4746604859828949,0.28154340386390686,-0.05973454564809799,0.7698082327842712,0.6850904226303101,0.4404323697090149,0.4009014070034027,0.5314561128616333,0.16746795177459717,0.16379301249980927,0.38257089257240295,0.12360719591379166,-0.3771187365055084,0.3822980225086212,0.17072412371635437,0.2501469552516937,0.43397730588912964,0.6311012506484985,0.1544146090745926,0.04300432279706001,-0.014108185656368732,-0.06623709201812744,-0.14436256885528564,-0.4527834951877594,0.38233935832977295,0.45662814378738403,0.2800770401954651,-0.09726129472255707,-0.2791326344013214,0.23644666373729706,0.5357879996299744,0.4121783375740051,0.8539001,0.6721272693917301,0.8647385858244382,0.6299440657063455,0.9052452174402809,0.49161497990367087,0.17641054,0.4736842105263158
frasers_dolphin,-2.2354684,-1.861314,-1.7527081,-1.5662519931793213,-1.4156079292297363,-1.7178852558135986,-1.766040563583374,-1.602190375328064,-1.573144555091858,-1.7153732776641846,-1.6496284008026123,-1.8425970077514648,-1.6208865642547607,-1.5796078443527222,-1.5012903213500977,-1.1768832206726074,-1.4436933994293213,-1.4835565090179443,-1.5913517475128174,-1.4960596561431885,-0.9017291069030762,-0.36003559827804565,-0.7994521856307983,-1.3461179733276367,-1.2845962047576904,-1.2173713445663452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86152595,0.6510406671585542,0.8090004201803451,0.6317730983512685,0.8837834266813276,0.5664912337393205,0.122699894,0.4736842105263158
frasers_dolphin,-2.242852,-1.3985208,-1.5079917,-1.766070008277893,-1.1453568935394287,-1.0280115604400635,-1.054766058921814,-1.38527512550354,-1.275444746017456,-1.3144433498382568,-1.292244791984558,-1.2742960453033447,-1.315796136856079,-1.7173616886138916,-2.0778183937072754,-1.9207273721694946,-1.8328291177749634,-1.3859617710113525,-1.4160280227661133,-1.8123772144317627,-2.236910581588745,-0.9297968149185181,-0.5261590480804443,-1.408919334411621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91100776,0.6287133394218815,0.8082437827499159,0.6830010892401124,0.909542490319951,0.6462492313686813,0.09994658,0.45
frasers_dolphin,-0.011386794,0.7375211,0.17736378,-0.20622530579566956,0.2670742869377136,0.3459264636039734,-0.1919388771057129,-0.2117888182401657,-0.38597220182418823,-0.3727531135082245,0.19679716229438782,0.3244474530220032,-0.27995234727859497,-0.16924525797367096,-0.03460898995399475,-0.3809754252433777,-0.18898598849773407,-0.034802477806806564,0.1672167330980301,-0.04825359582901001,-0.36168089509010315,-0.3999703824520111,-0.684649646282196,-0.6399174928665161,-0.5363698601722717,-0.5856009721755981,-0.4465343952178955,-0.6689042448997498,-0.7570251822471619,-0.9457970857620239,-0.8555432558059692,-0.7615176439285278,-0.609636664390564,-0.47245359420776367,-0.3139532506465912,-0.643685519695282,-0.7540301084518433,-0.6114862561225891,-0.35021454095840454,-0.8481968641281128,0.8867233,0.6693391437681235,0.828055119281429,0.6748739893392394,0.9102223352605615,0.6121176821377496,0.14111842,0.4090909090909091
frasers_dolphin,-1.7249548,-1.2724456,-1.1743944,-0.8487669229507446,-0.8856910467147827,-1.1533316373825073,-1.4877183437347412,-1.4786713123321533,-1.4935967922210693,-1.5199482440948486,-1.8541104793548584,-1.1431260108947754,-0.29642412066459656,-0.42493805289268494,-1.4274808168411255,-0.970376193523407,-0.5113489031791687,-0.6653383374214172,-0.6507695913314819,-1.029245138168335,-1.094951868057251,-1.3407783508300781,-1.688739538192749,-1.7787412405014038,-1.2529566287994385,-0.5678015947341919,-0.34644782543182373,-0.43557819724082947,-0.505189061164856,-0.7831681966781616,-1.4277681112289429,-1.6158676147460938,-1.5510526895523071,-1.6347805261611938,0.0,0.0,0.0,0.0,0.0,0.0,0.791645,0.6705610965699557,0.8043004275038595,0.5843472437053702,0.8592715260141145,0.5107953977740939,0.12977955,0.4736842105263158
frasers_dolphin,1.1677778,1.5479842,1.4936515,1.516157865524292,1.978153944015503,2.0613114833831787,1.5926415920257568,1.7679083347320557,2.064777135848999,2.0869126319885254,1.5664570331573486,1.5328037738800049,1.724874496459961,1.6949727535247803,1.9058977365493774,1.9236764907836914,2.0469489097595215,2.0424740314483643,1.8621857166290283,1.411987066268921,1.7445309162139893,1.2648751735687256,1.4429376125335693,1.4420592784881592,1.3870540857315063,1.7303882837295532,1.5033352375030518,1.3103110790252686,1.2782411575317383,1.3935587406158447,1.2848730087280273,0.870339035987854,1.4963384866714478,1.5158189535140991,1.3984947204589844,1.7383702993392944,1.3517582416534424,0.9058629870414734,1.5761760473251343,2.034547805786133,0.77757704,0.6822050031123484,0.7437424884475361,0.28110584333885735,0.583883163533807,0.08803102304840887,0.32056084,0.45
frasers_dolphin,0.20238331,0.4721284,0.2779222,-0.4500238299369812,0.31782084703445435,0.9187785983085632,0.8793234825134277,0.16936883330345154,0.027791213244199753,0.4097793698310852,0.15055665373802185,0.2892102003097534,0.612679123878479,0.43588852882385254,0.8805726170539856,1.2279671430587769,0.6678684949874878,0.7002583742141724,0.6588664054870605,0.26573115587234497,0.117949940264225,0.1273472011089325,0.8601673245429993,0.9759726524353027,0.44340842962265015,0.042225390672683716,-0.1253933608531952,0.6091378927230835,0.5829571485519409,0.26713672280311584,0.5235148668289185,0.7488715648651123,0.44406038522720337,0.2891468107700348,0.25062957406044006,0.652488112449646,0.3889581561088562,0.5047568082809448,1.0018742084503174,0.5281513929367065,0.92816323,0.6774878712146427,0.8541657200823348,0.6201975573075849,0.8918377447342731,0.43406196289770504,0.16857149,0.4736842105263158
frasers_dolphin,-0.9982705,-0.85963565,-1.3887438,-1.117812991142273,-0.6840766072273254,-0.2799398899078369,-0.17442122101783752,0.04003491252660751,0.04594406485557556,-0.4150015711784363,-0.9177204370498657,-1.0217043161392212,-0.6912235617637634,-0.5372751951217651,-0.41282016038894653,-0.3124202489852905,-0.32072994112968445,-0.126907616853714,0.003154376056045294,-0.041580233722925186,0.35211533308029175,0.19504523277282715,-0.2781205475330353,-0.21669575572013855,-0.15707650780677795,0.41543787717819214,0.15559180080890656,-0.5449217557907104,-0.767737865447998,-0.9116644859313965,-0.752610981464386,-0.6375083327293396,0.12018676847219467,0.24340903759002686,-0.1421578824520111,-0.20357637107372284,-0.1691199690103531,0.11319104582071304,0.1749512255191803,-0.45436161756515503,0.8712943,0.6582040555014417,0.8037874555012836,0.6704523737689726,0.9015767562374449,0.6414297455754233,0.1771059,0.4090909090909091
frasers_dolphin,-0.93851626,-0.5982884,-0.45011228,-0.4403315484523773,-0.7528599500656128,0.2734479010105133,0.6351869702339172,0.17211861908435822,-0.1192888468503952,-0.7346071004867554,-0.8654817342758179,-1.0443363189697266,-0.7993057370185852,-0.5026126503944397,-0.4766789972782135,-0.5530419945716858,-0.5027177929878235,0.3819825053215027,0.39690762758255005,-0.09236275404691696,-0.12254204601049423,0.27855023741722107,-0.12156029790639877,-0.6129498481750488,-0.5796785354614258,-0.2789515256881714,-0.019026439636945724,0.10616662353277206,0.3702123761177063,0.560855507850647,0.17857693135738373,0.16602610051631927,-0.04628473520278931,-0.6122803688049316,0.40481239557266235,0.6613472700119019,0.7137508988380432,1.1514813899993896,0.9527168273925781,0.6929997205734253,0.76425153,0.6667809542999192,0.8097203949362566,0.3543035490147151,0.7047345795873515,0.1495871988438186,0.18145375,0.42857142857142855
frasers_dolphin,-1.5886413,-1.2320276,-1.2294384,-1.2185436487197876,-1.3251782655715942,-1.6441634893417358,-1.3184394836425781,-0.9619659185409546,-1.0519187450408936,-1.6303446292877197,-0.9959189295768738,-0.8460263013839722,-1.0978370904922485,-1.1868892908096313,-1.4255262613296509,-1.5246989727020264,-1.3450356721878052,-1.218701958656311,-1.03445303440094,-1.219476342201233,-0.9464993476867676,-0.9869279861450195,-1.1703547239303589,-1.2779715061187744,-0.8691642880439758,-0.6938583850860596,-1.316870927810669,-1.25132417678833,-1.280442714691162,-1.6446502208709717,-1.5754072666168213,-0.592085599899292,-0.39724570512771606,-1.1114838123321533,-1.622125267982483,-1.5029480457305908,-1.337975025177002,-1.383011817932129,-1.038556456565857,-0.7937020659446716,0.8609384,0.6527852456446251,0.8225365799545402,0.6566663951040815,0.9083498999762937,0.6578783949151614,0.13844082,0.45
frasers_dolphin,-2.978459,-2.2724926,-1.8876703,-2.119816303253174,-1.9463837146759033,-1.7884979248046875,-2.125140905380249,-2.1206536293029785,-2.3441834449768066,-2.299217939376831,-1.6360089778900146,-1.8780357837677002,-2.394503116607666,-2.0052545070648193,-1.895758867263794,-2.0021560192108154,-2.0279972553253174,-2.1252553462982178,-2.191896915435791,-2.3367743492126465,-1.8693431615829468,-1.8374534845352173,-1.6256589889526367,-1.6032581329345703,-2.211927652359009,-2.380845069885254,-1.8244264125823975,-2.1023170948028564,-2.5258448123931885,-2.669872999191284,-2.1478559970855713,-2.1252453327178955,-2.2631783485412598,-1.773840308189392,-1.7765624523162842,-2.0070109367370605,0.0,0.0,0.0,0.0,0.9039138,0.6462734853999318,0.8231206853394413,0.6465961378148496,0.9001022187286707,0.6158106701247467,0.06485254,0.42857142857142855
frasers_dolphin,-1.7663777,-0.8450158,-0.70538193,-0.7715279459953308,-1.0065864324569702,-1.0508321523666382,-0.6515493392944336,-0.5577235221862793,-0.9647741317749023,-0.9363234639167786,-1.0483295917510986,-1.0683740377426147,-0.9647576212882996,-1.1177380084991455,-0.8424727320671082,-0.3644823729991913,-0.5797445774078369,-0.6397594809532166,-0.38937586545944214,-1.1915909051895142,-1.4697085618972778,-1.2478346824645996,-1.1125231981277466,-1.1881330013275146,-1.2524223327636719,-0.8369356989860535,-0.9326454401016235,-0.8807210922241211,-0.884506106376648,-1.0368708372116089,-0.9880095720291138,-0.5453339219093323,-0.3078027665615082,-0.5079423189163208,-0.5462726950645447,-0.7767812013626099,-0.6847480535507202,-0.7284783720970154,-0.7578691244125366,-0.6788614988327026,0.93880755,0.6517152726789158,0.8152868320334293,0.6615795503241385,0.8974571473858206,0.594286862340414,0.10727439,0.45
frasers_dolphin,0.13824601,0.26462612,0.37278637,0.8230476379394531,0.923991858959198,1.4639040231704712,1.5155911445617676,1.0872446298599243,0.40811687707901,-0.013129842467606068,0.11195433139801025,0.03815920278429985,0.6460623145103455,0.9006584882736206,1.1676297187805176,0.8700895309448242,0.07033653557300568,0.3057933449745178,0.658559262752533,0.7920445203781128,0.4995381832122803,0.14099256694316864,0.19327899813652039,0.7079530954360962,0.8137075304985046,0.7215589284896851,0.6416186094284058,0.27947765588760376,-0.07769444584846497,0.12266919761896133,0.20932427048683167,0.5706754922866821,0.8934717178344727,1.1574225425720215,0.46641650795936584,0.002519553992897272,-0.013699030503630638,-0.23438763618469238,1.0411738157272339,1.1839662790298462,0.75004005,0.6709322929260372,0.7235214670280598,0.3443409951269292,0.616360966276353,0.18089133419508469,0.4020515,0.42857142857142855
frasers_dolphin,-1.1475092,-0.6667431,-0.6036191,-0.22414341568946838,-0.07344020903110504,-0.2953793704509735,-0.12528102099895477,0.3332541882991791,-0.15348604321479797,-0.1650920808315277,-0.14175987243652344,-0.2002582550048828,-0.38370779156684875,-0.547304630279541,-0.6546937227249146,-0.5881348848342896,-0.2727595567703247,-0.14337576925754547,-0.2015117108821869,-0.37563076615333557,-0.29159682989120483,0.18157199025154114,0.5242887139320374,0.4231552183628082,-0.14477652311325073,-0.44770511984825134,-0.31226053833961487,0.1293978989124298,0.2859594225883484,-0.07796870172023773,-0.7364684343338013,-0.8741186261177063,-0.9232546091079712,-0.9722528457641602,-0.4563673138618469,-0.6740120649337769,-0.5025472640991211,-0.5188664793968201,-0.10606436431407928,0.010553499683737755,0.78296065,0.6561040689179201,0.7366804478308765,0.37995698759560953,0.6601903796427269,0.25178936014941466,0.23083226,0.375
frasers_dolphin,-1.8624109,-1.0254242,-0.92059785,-0.9151839017868042,-0.7853957414627075,-0.8533098101615906,-1.0016943216323853,-0.984030544757843,-1.1781964302062988,-1.2590782642364502,-0.9904404878616333,-0.9194998741149902,-0.8966245651245117,-1.0991041660308838,-0.8231560587882996,-0.46568068861961365,-0.46696949005126953,-0.38530808687210083,-0.45384177565574646,-0.40085142850875854,-0.871624767780304,-0.6873114109039307,-1.0580735206604004,-1.3753466606140137,-1.0264066457748413,-0.5406728982925415,-0.14844396710395813,0.4128822684288025,0.3643883168697357,-0.0784047544002533,-0.49212297797203064,-0.3602181077003479,-0.11426933109760284,-0.3447430729866028,-0.793310821056366,-0.8241106867790222,-0.7998557686805725,-0.7685214877128601,-0.6394516229629517,-0.9259541630744934,0.91876316,0.6650941490667308,0.8100748141623492,0.6751869230214613,0.9012567554421649,0.6031396686818506,0.112348914,0.4090909090909091
frasers_dolphin,-0.77235144,-0.68424433,-0.79613084,-0.8980361819267273,-1.1143423318862915,-1.5253413915634155,-1.405942678451538,-1.229831337928772,-1.050360083580017,-0.6619780659675598,-0.11502037942409515,-0.5052717924118042,-0.8449492454528809,-0.30584844946861267,0.048527996987104416,-0.04854654148221016,-0.24171841144561768,-0.48977532982826233,-0.2986266314983368,0.012720407918095589,-0.22017359733581543,-0.8609736561775208,-0.8622005581855774,-1.2496178150177002,-1.339442491531372,-1.3444932699203491,-1.1709110736846924,-0.7121968269348145,-1.0385667085647583,-1.2059320211410522,-1.2758134603500366,-1.009360909461975,-0.813984215259552,-1.403149962425232,-1.3354465961456299,-1.2601606845855713,-1.3567684888839722,-1.160265326499939,-1.2056294679641724,-1.5566426515579224,0.8288985,0.6796625656429713,0.8309992680473214,0.5318647381426361,0.8362478122241743,0.37352034719004806,0.06691652,0.45
frasers_dolphin,-2.2359245,-1.8554716,-1.5927687,-1.53330659866333,-0.9003915786743164,-0.9792724847793579,-1.2337969541549683,-1.222386121749878,-1.557983636856079,-1.8778270483016968,-2.1949760913848877,-1.935060739517212,-1.5720670223236084,-1.6832654476165771,-1.5519425868988037,-2.042111873626709,-2.00032377243042,-1.5114843845367432,-1.9348636865615845,-1.8371673822402954,-2.1507067680358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89472073,0.6293841200588419,0.8083249222927115,0.6548998609338464,0.8928269901806248,0.6476289626369077,0.11077732,0.6428571428571429
