species,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
whitesided_dolphin,-8.247932,-8.110605,-7.6491866,-7.6154890060424805,-7.4831862449646,-7.434145927429199,-7.342980861663818,-7.334517002105713,-7.151083946228027,-7.127782344818115,-7.103407859802246,-7.180013179779053,-7.303901672363281,-7.298574924468994,-7.174979209899902,-7.100998878479004,-7.279712677001953,-7.2046074867248535,-7.203490257263184,-7.283228397369385,-7.648253440856934,-7.606175422668457,-7.462231636047363,-7.509039878845215,-7.675326347351074,-7.735422611236572,-7.669261932373047,-7.658766746520996,-7.688633918762207,-7.672572135925293,-7.563982963562012,-7.613436222076416,-7.561675071716309,-7.426537990570068,-7.476483345031738,-7.446784973144531,-7.453917503356934,-7.399845123291016,-7.4031829833984375,-7.522655487060547
whitesided_dolphin,-6.7669654,-7.1636686,-7.288312,-7.0987114906311035,-6.902159690856934,-6.708591461181641,-6.680863857269287,-6.657700538635254,-6.57433557510376,-6.705623626708984,-6.850133419036865,-6.6078009605407715,-6.721077919006348,-6.830914497375488,-6.826615810394287,-6.764466762542725,-6.789131164550781,-6.648425102233887,-6.841042518615723,-6.947155952453613,-7.034074306488037,-6.8807477951049805,-6.657476902008057,-6.71378231048584,-6.618048667907715,-6.774743556976318,-6.7654218673706055,-6.7505974769592285,-6.945017337799072,-6.955331325531006,-6.875298976898193,-6.832693576812744,-6.763429164886475,-6.5459442138671875,-6.522314548492432,-6.526457786560059,-6.240622043609619,-6.5052595138549805,-6.737112998962402,-6.507073402404785
whitesided_dolphin,-4.6569724,-4.4037704,-4.0113096,-3.9334170818328857,-3.9455466270446777,-3.855302333831787,-3.7744171619415283,-3.8494999408721924,-3.92881441116333,-4.039355278015137,-4.061490058898926,-4.014054298400879,-4.038465976715088,-4.082192897796631,-4.086781024932861,-4.271846771240234,-4.3046345710754395,-4.412795066833496,-4.859384536743164,-5.324671745300293,-5.694450378417969,-5.770431995391846,-5.932880401611328,-6.227967739105225,-6.380417823791504,-6.458197593688965,-6.796469211578369,-6.8989691734313965,-6.8888068199157715,-7.261249542236328,-6.977818965911865,-7.085119724273682,-6.812636375427246,-6.1648969650268555,-5.892801284790039,-5.744034290313721,-5.2920989990234375,-5.0521721839904785,-5.099837779998779,-5.158954620361328
whitesided_dolphin,-7.2259703,-7.045287,-7.0676947,-6.974383354187012,-6.9500250816345215,-7.096831321716309,-6.979231357574463,-6.696196556091309,-6.774580955505371,-6.722471714019775,-6.6318464279174805,-6.641340732574463,-6.577223300933838,-6.536421298980713,-6.769876003265381,-6.540120601654053,-6.424314022064209,-6.478728294372559,-6.420321464538574,-6.434164524078369,-6.476856231689453,-6.631400108337402,-6.680028438568115,-6.697147369384766,-6.698592185974121,-6.47659969329834,-6.457070350646973,-6.634982109069824,-6.513108730316162,-6.564032077789307,-6.483173370361328,-6.451416015625,-6.405594825744629,-6.462588310241699,-6.242332935333252,-6.0008368492126465,-6.117928504943848,-6.1840338706970215,-6.305161952972412,-6.422179222106934
whitesided_dolphin,-6.764408,-6.5383444,-6.5756445,-6.625397682189941,-6.480729579925537,-6.413730621337891,-6.482264518737793,-6.648776054382324,-6.586784362792969,-6.506682395935059,-6.598358154296875,-6.500282287597656,-6.205419540405273,-6.306208610534668,-6.368626594543457,-6.38438606262207,-6.509648323059082,-6.570925712585449,-6.570650577545166,-6.633383750915527,-6.878553867340088,-6.826171875,-6.710677146911621,-6.689702033996582,-6.469709873199463,-6.338397026062012,-6.429589748382568,-6.365594863891602,-6.2184062004089355,-6.4608588218688965,-6.640608787536621,-6.556883335113525,-6.417115211486816,-6.5876665115356445,-6.553572177886963,-6.412975311279297,-6.618014335632324,-6.890986442565918,-6.802764892578125,-6.817702293395996
frasers_dolphin,-6.8080506,-5.888455,-6.4786897,-7.229495048522949,-6.747087001800537,-6.503397464752197,-5.275223731994629,-5.171830177307129,-6.251893520355225,-5.8891987800598145,-5.571208477020264,-4.739071369171143,-5.0331950187683105,-6.190878868103027,-5.920252799987793,-5.169347286224365,-4.407704830169678,-4.494321823120117,-4.7111968994140625,-4.73124885559082,-5.077552318572998,-4.619168281555176,-4.89635705947876,-4.873360633850098,-4.522095203399658,-4.420626640319824,-4.5092058181762695,-3.9260551929473877,-3.840508222579956,-2.9212546348571777,-2.7856366634368896,-3.282620906829834,-2.5340182781219482,-2.94614577293396,-3.6301612854003906,-3.1706364154815674,-3.2371838092803955,-3.384939193725586,-3.7772698402404785,-4.718329429626465
frasers_dolphin,-5.227856,-5.4644766,-6.1331215,-4.430127143859863,-3.2623085975646973,-3.517141819000244,-4.906020164489746,-5.309617042541504,-3.8907036781311035,-2.820894479751587,-3.2614612579345703,-4.798548698425293,-5.238770484924316,-3.628473997116089,-2.7244584560394287,-3.160153388977051,-4.337615013122559,-4.760929584503174,-3.222796678543091,-2.753631353378296,-3.5793139934539795,-4.219411849975586,-3.2951042652130127,-2.607421875,-3.2603163719177246,-4.320094108581543,-4.32565975189209,-2.9786741733551025,-2.981682062149048,-4.569517612457275,-4.082094669342041,-2.6852729320526123,-2.6477842330932617,-3.2901268005371094,-3.4120876789093018,-3.0136218070983887,-2.6816413402557373,-2.6577188968658447,-2.662569284439087,-2.261784791946411
frasers_dolphin,-4.7173758,-3.5397155,-3.5571198,-3.9554336071014404,-3.136997938156128,-3.667651653289795,-3.4816925525665283,-2.971869707107544,-3.3533859252929688,-3.135402202606201,-3.0776560306549072,-2.6034083366394043,-2.7074532508850098,-2.829836845397949,-2.387312173843384,-2.7032744884490967,-2.807342052459717,-2.398648977279663,-2.3148233890533447,-2.096402168273926,-2.532538890838623,-3.055034875869751,-2.6413815021514893,-2.41552472114563,-2.2224950790405273,-1.9578149318695068,-2.0849993228912354,-2.3008108139038086,-2.903007984161377,-2.6042869091033936,-1.9861444234848022,-2.7054855823516846,-3.3645241260528564,-2.7486538887023926,-2.489830732345581,-2.3759331703186035,-1.86117684841156,-1.8551559448242188,-2.0424909591674805,-1.3337687253952026
frasers_dolphin,-3.5709434,-2.4797416,-1.8146747,-1.8964391946792603,-2.9919214248657227,-3.00675630569458,-1.8583844900131226,-1.1503899097442627,-1.2014724016189575,-1.8679755926132202,-2.7343263626098633,-1.8144505023956299,-1.109225869178772,-1.361938714981079,-2.333395481109619,-3.088587999343872,-2.3911609649658203,-1.4361770153045654,-1.5781736373901367,-2.46513032913208,-3.128420829772949,-2.0519301891326904,-1.115592360496521,-1.5536366701126099,-2.485600471496582,-2.726691961288452,-2.639944553375244,-1.594187617301941,-1.5638351440429688,-2.4705402851104736,-3.0472664833068848,-2.9626450538635254,-2.598616600036621,-1.7666747570037842,-2.1865954399108887,-3.617202043533325,-3.7968966960906982,-3.661254405975342,-3.231843948364258,-2.6434812545776367
frasers_dolphin,-8.017616,-8.219699,-8.414407,-8.39344596862793,-8.502374649047852,-8.458292007446289,-8.402807235717773,-8.349936485290527,-8.229501724243164,-8.086085319519043,-8.01270866394043,-8.013440132141113,-8.009764671325684,-8.04001522064209,-8.053345680236816,-7.950308799743652,-7.831932067871094,-7.7363386154174805,-7.750326633453369,-7.9245429039001465,-7.943127632141113,-8.117427825927734,-8.199043273925781,-8.116124153137207,-8.153776168823242,-8.217814445495605,-8.215896606445312,-8.357548713684082,-8.444276809692383,-7.818324089050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-8.000982,-8.111389,-8.291267,-8.187211990356445,-8.170122146606445,-8.20702838897705,-8.048025131225586,-8.077779769897461,-8.032439231872559,-7.8225998878479,-7.775246620178223,-7.794102668762207,-7.833035945892334,-7.575850486755371,-7.58444356918335,-7.7775750160217285,-7.915673732757568,-7.714413642883301,-7.816157341003418,-7.948450565338135,-8.005691528320312,-8.121537208557129,-8.131219863891602,-8.19237232208252,-8.157181739807129,-8.196126937866211,-8.308370590209961,-8.344860076904297,-8.326631546020508,-8.501694679260254,-8.515049934387207,-8.554476737976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-3.1157374,-2.646637,-2.1274276,-1.8343286514282227,-2.1639928817749023,-2.148693799972534,-1.5760523080825806,-1.7665666341781616,-2.2349636554718018,-2.0798516273498535,-1.7151588201522827,-2.345703363418579,-2.2067208290100098,-1.5495465993881226,-1.5522091388702393,-1.7049839496612549,-1.699019432067871,-1.8858219385147095,-1.3135509490966797,-1.312258005142212,-1.9758217334747314,-1.8786780834197998,-2.4355082511901855,-2.19862699508667,-2.5112948417663574,-2.977508068084717,-2.8774240016937256,-2.7465243339538574,-2.7500815391540527,-3.2240376472473145,-3.2735443115234375,-3.298511505126953,-3.5603089332580566,-3.8517417907714844,-4.189286708831787,-4.2121429443359375,-3.9948112964630127,-4.481858730316162,-4.829843044281006,-4.731123447418213
frasers_dolphin,-5.5161886,-5.458765,-5.7659254,-5.358971118927002,-5.214304447174072,-5.071839332580566,-4.633721828460693,-4.469334602355957,-4.674171447753906,-4.639034748077393,-4.893423080444336,-4.782454967498779,-4.4317097663879395,-4.526373863220215,-4.641417980194092,-4.094364643096924,-4.607163429260254,-4.657259941101074,-4.389457702636719,-4.021149158477783,-3.7808127403259277,-3.8081068992614746,-4.050939559936523,-4.952271461486816,-4.546453475952148,-4.650941848754883,-4.699822902679443,-4.420092582702637,-4.7935404777526855,-4.578631401062012,-4.301409721374512,-4.155370235443115,-4.539220809936523,-4.852198123931885,-4.959285259246826,-5.1411848068237305,-5.406589508056641,-4.832300186157227,-4.653183937072754,-4.487645149230957
frasers_dolphin,-2.0199404,-1.5109065,-1.728975,-1.9031493663787842,-1.7612237930297852,-1.9003950357437134,-1.703298568725586,-1.4736143350601196,-1.1192090511322021,-0.994606614112854,-0.8267654180526733,-0.9778972864151001,-1.1581007242202759,-1.1015121936798096,-1.311174988746643,-1.402205228805542,-1.4797141551971436,-1.113187313079834,-0.9700204730033875,-0.7436133623123169,-0.8799468874931335,-1.043906331062317,-1.3940541744232178,-1.825523018836975,-1.5031359195709229,-1.7886688709259033,-1.7177886962890625,-1.8782117366790771,-2.4588279724121094,-2.012371063232422,-1.8532989025115967,-2.852544069290161,-2.8514060974121094,-2.009523391723633,-1.9408622980117798,-2.30827260017395,-2.9307456016540527,-3.224984645843506,-2.881654739379883,-2.3021652698516846
frasers_dolphin,-7.6283607,-6.880381,-6.7461267,-7.419613838195801,-6.948541164398193,-6.138029098510742,-6.063915252685547,-6.151296138763428,-6.707582950592041,-6.739991664886475,-6.988457679748535,-6.488077640533447,-6.315812587738037,-6.1143012046813965,-6.18630313873291,-5.757749557495117,-5.971721172332764,-5.858670234680176,-5.692570686340332,-5.499985694885254,-4.8854899406433105,-4.850573539733887,-5.159571647644043,-4.108007907867432,-3.573715925216675,-3.920354127883911,-3.8567662239074707,-3.413456678390503,-3.3535640239715576,-2.843879222869873,-2.8711464405059814,-2.9286930561065674,-2.8654134273529053,-3.078601121902466,-2.70788311958313,-2.800525188446045,-2.5759143829345703,-2.222985029220581,-1.8751392364501953,-2.2013869285583496
frasers_dolphin,-4.9390793,-4.59244,-4.657853,-4.407651901245117,-4.501904010772705,-4.4691267013549805,-4.281588554382324,-4.0332231521606445,-4.184352397918701,-4.288390636444092,-4.242774963378906,-4.310214042663574,-4.731274604797363,-4.11720085144043,-3.667970657348633,-4.1480207443237305,-4.547183036804199,-4.661772727966309,-4.828749656677246,-4.633004665374756,-4.547183036804199,-4.789815902709961,-5.239279747009277,-5.435425281524658,-4.950539588928223,-4.924616813659668,-5.07222843170166,-5.214813709259033,-4.99764347076416,-5.321447849273682,-5.30584192276001,-5.31082010269165,-5.440323829650879,-5.206595420837402,-4.9816083908081055,-5.716002464294434,-5.6135149002075195,-5.246701240539551,-5.2395501136779785,-5.508839130401611
frasers_dolphin,-2.0532036,-1.5055639,-1.1335175,-0.46935367584228516,-0.26866960525512695,-0.21395964920520782,-0.6990010738372803,-0.7221644520759583,-0.8424085378646851,-0.7557538747787476,-0.6174899935722351,-0.6136682629585266,-0.5137030482292175,-0.9326015710830688,-1.1056503057479858,-1.2364451885223389,-1.3964602947235107,-1.2942707538604736,-1.526688814163208,-1.597308874130249,-1.6800339221954346,-1.9081897735595703,-2.2558162212371826,-1.9850218296051025,-2.0300850868225098,-2.251513719558716,-1.9730873107910156,-2.2895255088806152,-2.7751524448394775,-2.7846157550811768,-2.884945869445801,-2.598615884780884,-1.7304655313491821,-1.499799132347107,-1.7936737537384033,-2.435166597366333,-2.7564380168914795,-2.624192714691162,-2.8054230213165283,-2.976929187774658
frasers_dolphin,-4.6232247,-3.8707817,-4.1173677,-3.7144973278045654,-3.955773115158081,-4.075619697570801,-3.540065050125122,-3.2358481884002686,-3.4937596321105957,-3.592346668243408,-3.386934280395508,-3.1862847805023193,-3.0808606147766113,-3.583977222442627,-4.048620223999023,-3.6695713996887207,-3.514204502105713,-3.7086784839630127,-3.95365834236145,-3.7562661170959473,-3.7183761596679688,-4.387203693389893,-3.746812343597412,-3.9417316913604736,-3.8818116188049316,-3.9325661659240723,-4.101314544677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-6.413727,-6.10908,-5.9466667,-6.378868579864502,-6.215965747833252,-5.962668418884277,-5.638878345489502,-5.560955047607422,-5.852850914001465,-5.682121276855469,-5.524662971496582,-5.17210054397583,-5.365727424621582,-5.1985673904418945,-5.5515947341918945,-5.432192325592041,-5.380715370178223,-5.128990173339844,-5.116825580596924,-5.090928077697754,-4.625643730163574,-4.538134574890137,-4.5328569412231445,-4.615230083465576,-4.502296447753906,-4.046248435974121,-4.353200435638428,-4.291508197784424,-3.919635057449341,-3.8934035301208496,-3.418036699295044,-3.1485824584960938,-3.276526689529419,-3.146697521209717,-3.8445522785186768,-3.9414913654327393,-3.5025856494903564,-3.244241237640381,-3.218593120574951,-3.0430357456207275
frasers_dolphin,-3.6884007,-3.441553,-3.3627257,-3.620920181274414,-4.284964561462402,-3.938567638397217,-3.123222827911377,-2.9574625492095947,-3.2219715118408203,-3.3163974285125732,-4.001234531402588,-2.9881978034973145,-2.7316317558288574,-3.122981548309326,-3.7823824882507324,-3.551797866821289,-3.5725150108337402,-3.9482083320617676,-3.779097318649292,-3.7243399620056152,-4.108102798461914,-4.132293224334717,-4.2552080154418945,-4.027508735656738,-3.9955291748046875,-4.054869651794434,-4.0607829093933105,-3.9223029613494873,-3.7054076194763184,-3.3635616302490234,-3.393906831741333,-3.9460701942443848,-4.072049140930176,-4.275961399078369,-4.176854133605957,-4.319178581237793,-4.628385543823242,-4.544349193572998,-4.149049758911133,-3.823371410369873
frasers_dolphin,-6.912854,-6.7229185,-5.955091,-4.684523105621338,-4.945182800292969,-6.157559394836426,-5.181070804595947,-4.0097479820251465,-3.7432849407196045,-3.9781532287597656,-4.2750749588012695,-3.906104564666748,-4.395057678222656,-3.176241397857666,-2.9023141860961914,-3.4267685413360596,-4.014308452606201,-4.0517144203186035,-2.6421048641204834,-2.3720521926879883,-3.3373641967773438,-3.139676809310913,-2.293215036392212,-1.947126030921936,-2.3766093254089355,-3.0502352714538574,-2.4407076835632324,-1.979764699935913,-2.4578442573547363,-2.4173190593719482,-1.8926422595977783,-2.194946050643921,-2.6102826595306396,-2.0695650577545166,-2.1679041385650635,-2.717405319213867,-1.9761435985565186,-1.9992401599884033,-3.129639148712158,-2.477750301361084
frasers_dolphin,-1.9698938,-1.7390087,-1.7296282,-1.5602673292160034,-1.9034696817398071,-1.5934014320373535,-1.1111406087875366,-0.8008186221122742,-1.4150936603546143,-1.8393466472625732,-1.3616557121276855,-1.1004143953323364,-0.790725588798523,-1.0570896863937378,-0.937935471534729,-0.8476587533950806,-0.9669868350028992,-2.0207138061523438,-2.6578927040100098,-1.7344814538955688,-1.2693183422088623,-0.9559594988822937,-1.2484385967254639,-1.0523871183395386,-1.0724042654037476,-1.5671957731246948,-1.0599007606506348,-0.8874951601028442,-0.9617615938186646,-1.0719046592712402,-1.8543745279312134,-1.7937633991241455,-1.5889289379119873,-1.7460944652557373,-2.2397351264953613,-1.8869094848632812,-1.4872558116912842,-1.4851850271224976,-1.5942308902740479,-1.6790651082992554
frasers_dolphin,-4.3874483,-4.5205603,-3.860537,-3.4935104846954346,-3.7562484741210938,-2.8741044998168945,-2.7714812755584717,-3.4319424629211426,-2.635960102081299,-2.624734878540039,-3.163938045501709,-2.3303325176239014,-2.3261184692382812,-2.465696096420288,-2.4388115406036377,-2.0353927612304688,-2.243213653564453,-2.77032470703125,-1.761138677597046,-1.6971391439437866,-2.0823261737823486,-2.1964356899261475,-2.0021252632141113,-2.0370535850524902,-1.514369249343872,-1.0591192245483398,-0.9632397890090942,-0.8233968615531921,-1.0636066198349,-1.1858875751495361,-1.1659023761749268,-1.0645326375961304,-0.9027215838432312,-1.321619987487793,-1.4247387647628784,-1.0591213703155518,-0.972712516784668,-1.087013602256775,-1.2577208280563354,-1.1541731357574463
frasers_dolphin,-4.7756667,-4.265226,-3.9778671,-4.093690872192383,-3.8611862659454346,-3.6019904613494873,-3.1441330909729004,-2.7281198501586914,-2.751389980316162,-3.3703999519348145,-3.276735305786133,-2.8160715103149414,-3.1297264099121094,-3.699338436126709,-3.310063600540161,-3.1703855991363525,-3.146113872528076,-3.249513626098633,-3.265446186065674,-3.37272572517395,-3.763062000274658,-4.163218975067139,-4.412728786468506,-4.762026786804199,-4.6730194091796875,-4.6353254318237305,-4.671383857727051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-5.0052724,-4.449743,-4.0190563,-3.9712204933166504,-4.150107383728027,-3.7565319538116455,-3.3410632610321045,-3.665560483932495,-3.384678602218628,-3.0137600898742676,-2.7970755100250244,-2.4672980308532715,-2.8889479637145996,-3.421051025390625,-3.6469833850860596,-3.7939224243164062,-3.8660240173339844,-4.056568145751953,-3.8508732318878174,-3.3960583209991455,-3.551576614379883,-3.427192211151123,-3.4779200553894043,-3.7156383991241455,-3.710338592529297,-3.7817091941833496,-3.88185453414917,-4.470658779144287,-4.4930291175842285,-4.937211990356445,-4.855294704437256,-4.316197395324707,-4.905551910400391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-3.1931648,-2.8044395,-3.256625,-3.710374116897583,-2.8031694889068604,-2.55036997795105,-2.5438809394836426,-2.5411782264709473,-2.6464715003967285,-2.3905961513519287,-2.443513870239258,-2.034869909286499,-2.153122663497925,-2.5594286918640137,-2.99896502494812,-2.8407199382781982,-2.0766994953155518,-1.9352848529815674,-2.5863471031188965,-2.850944995880127,-2.755324363708496,-2.3170459270477295,-2.3819262981414795,-2.5644845962524414,-2.6390488147735596,-2.439079761505127,-1.836739182472229,-2.0234484672546387,-2.4704604148864746,-2.2880170345306396,-2.0351738929748535,-1.945617437362671,-1.9607925415039062,-2.153249740600586,-2.8282012939453125,-2.4782187938690186,-2.0252463817596436,-2.011305332183838,-2.669796943664551,-3.1467714309692383
frasers_dolphin,-2.574345,-1.8279619,-1.4844321,-1.5240838527679443,-1.305116891860962,-1.265169382095337,-1.4310927391052246,-1.2129385471343994,-1.3814947605133057,-1.271467685699463,-1.3097741603851318,-1.1052024364471436,-0.7909834980964661,-1.1037993431091309,-1.9102855920791626,-1.7355773448944092,-2.072869300842285,-2.485243320465088,-3.017076015472412,-3.0705838203430176,-2.962216377258301,-3.2767059803009033,-3.444568157196045,-3.145867109298706,-3.8975586891174316,-4.357481479644775,-4.653191566467285,-5.063869953155518,-5.439289093017578,-5.590296268463135,-5.73423433303833,-5.70257568359375,-6.180278778076172,-6.490814208984375,-6.97412109375,-7.278598785400391,-6.8692450523376465,-7.028010368347168,-7.521636962890625,-7.31445837020874
frasers_dolphin,-4.9396276,-4.5739,-4.987251,-4.9158172607421875,-4.201240062713623,-3.749845027923584,-3.8822550773620605,-3.943018674850464,-4.12896728515625,-4.210326194763184,-4.495545864105225,-4.568642616271973,-4.255189895629883,-4.185730934143066,-4.441159248352051,-4.643269062042236,-4.573644161224365,-4.870161533355713,-5.218001365661621,-4.8925886154174805,-4.925582408905029,-4.9967756271362305,-5.0159807205200195,-5.205379486083984,-5.46983003616333,-6.013308525085449,-6.075425148010254,-6.33832311630249,-5.9649338722229,-6.334831237792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-3.5765712,-3.525102,-2.251988,-2.176224946975708,-2.7357022762298584,-2.0263123512268066,-2.440150737762451,-2.605759859085083,-1.9317586421966553,-2.3343586921691895,-2.8617396354675293,-2.2373218536376953,-2.4195117950439453,-2.5413873195648193,-2.714174747467041,-2.887031078338623,-2.9029335975646973,-3.063382625579834,-3.4322872161865234,-3.370091676712036,-3.969449281692505,-3.4921939373016357,-3.770451784133911,-4.202835559844971,-4.415459156036377,-4.001932144165039,-3.9079067707061768,-3.7997303009033203,-4.247817039489746,-4.151097774505615,-3.869922637939453,-3.9487953186035156,-4.24524450302124,-4.092658519744873,-3.801942825317383,-3.895777940750122,-3.89790415763855,-3.977151870727539,-3.933722734451294,-2.9788999557495117
frasers_dolphin,-5.2021565,-4.4093404,-4.557391,-4.32723331451416,-3.887202739715576,-3.977633237838745,-3.7310969829559326,-3.0988337993621826,-2.5275559425354004,-2.3820137977600098,-2.519625186920166,-2.3144936561584473,-2.420067548751831,-2.566490888595581,-2.905351161956787,-3.015536308288574,-2.9023380279541016,-3.077207088470459,-3.1800684928894043,-3.267927646636963,-3.0992608070373535,-3.1448605060577393,-3.1974854469299316,-3.5211613178253174,-4.242724895477295,-4.223484992980957,-4.365632057189941,-4.9168267250061035,-4.745292663574219,-5.160604000091553,-5.670652389526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-7.130845,-6.237945,-5.7849617,-5.5684075355529785,-5.458004474639893,-5.289118766784668,-5.260546684265137,-5.425107955932617,-5.452920436859131,-4.995605945587158,-5.299168586730957,-4.438270568847656,-3.973766803741455,-4.011681079864502,-4.046463966369629,-3.9166259765625,-4.3750810623168945,-4.390330791473389,-4.334120750427246,-4.1537861824035645,-4.080163478851318,-4.104209899902344,-3.8350701332092285,-4.00966739654541,-4.351836204528809,-4.238543510437012,-4.115817070007324,-4.329003810882568,-4.030543804168701,-4.022123336791992,-4.320715427398682,-4.483065128326416,-4.479604244232178,-4.128033638000488,-4.007186412811279,-3.648869037628174,-3.3357810974121094,-3.254673719406128,-3.3635284900665283,-3.40948224067688
frasers_dolphin,-5.6362233,-5.20883,-5.372361,-5.232609748840332,-4.985440731048584,-5.1348347663879395,-4.8557209968566895,-4.4644999504089355,-4.598151683807373,-4.989195346832275,-5.057168006896973,-5.2311577796936035,-5.630410194396973,-5.241120338439941,-4.898316860198975,-4.985409736633301,-5.049635887145996,-5.081452369689941,-5.197137832641602,-4.993130683898926,-4.989408016204834,-4.812192916870117,-4.689032554626465,-5.1026129722595215,-5.1999192237854,-5.444528102874756,-5.301999568939209,-5.451740264892578,-5.174459457397461,-5.120911598205566,-5.164167881011963,-5.436388969421387,-5.613668441772461,-5.14200496673584,-5.222320079803467,-5.5093159675598145,-5.570722579956055,-5.691147804260254,-5.849743843078613,-5.721412658691406
frasers_dolphin,-2.9743197,-2.8325682,-3.3097622,-3.332371473312378,-2.8008198738098145,-1.5933997631072998,-1.1687440872192383,-1.3765537738800049,-1.3159244060516357,-1.2417365312576294,-1.4536690711975098,-1.7801380157470703,-1.4815276861190796,-1.6098617315292358,-2.1747705936431885,-2.6322529315948486,-2.8076086044311523,-2.925891399383545,-2.754401922225952,-2.361928701400757,-2.209275007247925,-2.2690463066101074,-2.215683698654175,-2.325678586959839,-2.9548678398132324,-3.2730891704559326,-2.6708531379699707,-2.47078800201416,-2.58664870262146,-2.5379555225372314,-1.9148597717285156,-2.1882786750793457,-2.5691726207733154,-2.921189785003662,-2.9215500354766846,-2.6515119075775146,-1.6673908233642578,-1.9115228652954102,-2.5224061012268066,-2.407893180847168
frasers_dolphin,-2.646425,-2.1580348,-1.9554043,-1.9084123373031616,-2.3003201484680176,-2.213589668273926,-2.212350368499756,-2.1887269020080566,-2.1914398670196533,-2.3730521202087402,-2.70003604888916,-1.8632996082305908,-1.955610990524292,-2.267240285873413,-2.3051445484161377,-2.2016806602478027,-2.627946138381958,-2.6911704540252686,-2.5584230422973633,-2.8169260025024414,-3.355804443359375,-2.655820369720459,-2.9221019744873047,-2.889443874359131,-2.735535144805908,-2.566314220428467,-3.083930253982544,-3.311397075653076,-3.4289660453796387,-3.4156947135925293,-3.3958144187927246,-3.732809066772461,-2.8451151847839355,-2.7197482585906982,-2.7719810009002686,-3.0783400535583496,-3.1627535820007324,-2.559412717819214,-2.2498939037323,-2.386805772781372
frasers_dolphin,-5.712762,-5.2685156,-5.0475516,-4.7038679122924805,-4.494141578674316,-4.658545970916748,-4.552371025085449,-4.318093299865723,-4.2886576652526855,-4.34364128112793,-4.230335712432861,-4.326237678527832,-4.083972454071045,-4.029186725616455,-3.903176784515381,-3.5476436614990234,-3.83738374710083,-3.9263930320739746,-4.056942462921143,-3.9473845958709717,-3.372203826904297,-2.8455355167388916,-3.3436896800994873,-4.029050827026367,-4.065436840057373,-4.0802903175354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-5.192151,-4.3151255,-4.3618045,-4.481053352355957,-3.8108627796173096,-3.638291120529175,-3.639211654663086,-3.945056200027466,-3.820276975631714,-3.8423190116882324,-3.8033039569854736,-3.8120102882385254,-3.846465587615967,-4.237778186798096,-4.671765327453613,-4.5911946296691895,-4.57368278503418,-4.222081661224365,-4.322097301483154,-4.824887275695801,-5.266160011291504,-4.212952136993408,-3.855102062225342,-4.7882490158081055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frasers_dolphin,-3.0199342,-2.2557733,-2.7510169,-2.983670711517334,-2.4105772972106934,-2.2782018184661865,-2.7840704917907715,-2.788238048553467,-2.9104576110839844,-2.8855738639831543,-2.307187795639038,-2.1526787281036377,-2.751262664794922,-2.7026731967926025,-2.594719886779785,-2.955657482147217,-2.8012921810150146,-2.6846771240234375,-2.560955286026001,-2.835427761077881,-3.1842360496520996,-3.326234817504883,-3.661297559738159,-3.6932785511016846,-3.5437748432159424,-3.6059670448303223,-3.551987409591675,-3.9135901927948,-4.0817155838012695,-4.222579479217529,-4.168135166168213,-4.139588832855225,-3.9596657752990723,-3.8599886894226074,-3.770582675933838,-4.186758995056152,-4.305010795593262,-4.096212863922119,-3.8920998573303223,-4.376272678375244
